Timestamp dT0 sum(dT0) dT1 sum(dT1) dT2 sum(dT2) L0 L1N L1S L2 30S(Tg) 15S(Tg) 15N(Tg) 30N(Tg)
2051 0.00965000374316 2.86213942746 -0.0695926220774 -0.530513414276 -0.0774988780329 0.0708348511391 0.243024129866 0 0.071464857833 0 1.42929716 8.36269676 5.14677816 0.
2052 0.020591292362 2.88273071982 -0.065410311345 -0.595923725621 -0.114509319167 -0.0436744680283 0.248357273659 0 0.076363849395 0 1.52727699 8.59617595 5.15980273 0.
2053 -0.22665387044 2.65607684938 -0.0260794288959 -0.622003154517 0.0256782751113 -0.017996192917 0.244441018912 0 0.0710298387883 0 1.42059678 8.39867815 5.2023354 0.
2053 -0.22665387044 2.65607684938 -0.0260794288959 -0.622003154517 0.0256782751113 -0.017996192917 0.244441018912 0 0.0710298387883 0 1.42059678 8.39867815 5.2023354 0.
2054 -0.297881455592 2.35819539379 -0.094349208179 -0.716352362696 0.0467250398327 0.0287288469157 0.242442421027 0 0.0798977008214 0 1.59795402 8.47173814 4.87634161 0.
2055 -0.133931101383 2.22426429241 -0.0540666410965 -0.770419003792 -0.00954795011348 0.0191808968022 0.247747870915 0 0.081210317758 0 1.62420636 8.65059089 4.99612659 0.
2056 0.0775902707218 2.30185456313 -0.0743899123875 -0.844808916179 -0.017771348333 0.00140954846917 0.25779471154 0 0.0909875920208 0 1.81975184 9.09865523 5.00421359 0.
2057 -0.0594052618396 2.24244930129 0.0275480992091 -0.81726081697 -0.0339027933749 -0.0324932449058 0.258956674563 0 0.0794402206084 0 1.58880441 8.96030355 5.38549362 0.
2058 -0.0479134049776 2.19453589631 0.00815078803743 -0.809110028933 0.0147156685894 -0.0177775763164 0.263046257794 0 0.0799538266351 0 1.59907653 9.09069513 5.49277293 0.
2059 -0.183852866824 2.01068302949 -0.0606391951794 -0.869749224112 0.00533317832454 -0.0124443979919 0.26195015574 0 0.086773743961 0 1.73547488 9.16011083 5.25529235 0.
2060 0.130213242206 2.1408962717 0.0645570436678 -0.805192180444 -0.00146778777341 -0.0139121857653 0.274836565428 0 0.0765504778515 0 1.53100956 9.39335413 5.94858263 0.
2061 -0.0316806019168 2.10921566978 0.0089573360862 -0.796234844358 0.0420360207243 0.028123834959 0.276050250627 0 0.0782914422438 0 1.56582884 9.45587915 5.93276425 0.
2062 -0.197162690794 1.91205297899 0.00291525349093 -0.793319590867 0.0541032944584 0.0822271294174 0.27416994872 0 0.0752086927414 0.0111525999753 1.95027785 9.01865085 5.63425968 0.446104
2063 0.0688298157258 1.98088279472 -0.0563787011646 -0.849698292032 -0.0200452928354 0.062181836582 0.285053294778 0 0.0869824679732 0 1.73964936 9.85633586 5.9421248 0.
2064 0.226377387336 2.20726018206 3.38264838928e-05 -0.849664465548 -0.0428822950123 0.0192995415697 0.296835219088 0 0.0862449708815 0 1.72489942 10.19873114 6.31770745 0.
2065 0.0628276034002 2.27008778546 -0.037706710862 -0.88737117641 -0.0565591116624 -0.0372595700927 0.299748100745 0 0.0910045407197 0 1.82009081 10.35751113 6.2623068 0.
2066 -0.0012125924232 2.26887519304 -0.0683968494422 -0.955768025852 -0.0128453180129 -0.0501048881056 0.303310072281 0 0.0978687279053 0 1.95737456 10.56733309 6.16324033 0.
2067 -0.0384577835105 2.23041740953 -0.0283723059441 -0.984140331796 -0.0423055987624 -0.092410486868 0.306680805407 0 0.0962986321999 0 1.92597264 10.64490365 6.3114652 0.
2068 -0.0707520157219 2.15966539381 -0.0262197541644 -1.01036008596 -0.0362732864336 -0.128683773302 0.309551156631 0 0.0971680193709 0 1.94336039 10.74405499 6.37149412 0.
2069 -0.165382181574 1.99428321224 -0.0396175158664 -1.04997760183 -0.00163610873732 -0.130319882039 0.309549028234 0 0.0987809567928 0 1.97561914 10.7681852 6.32304214 0.
2070 -0.0119518528595 1.98233135938 0.0118765772695 -1.03810102456 -0.0124203446892 -0.142740226728 0.316894181903 0 0.0953036733657 0 1.90607347 10.93638056 6.64771526 0.
