Timestamp dT0 sum(dT0) dT1 sum(dT1) dT2 sum(dT2) L0 L1N L1S L2 30S(Tg) 15S(Tg) 15N(Tg) 30N(Tg)
2060 -0.0316837687165 0.664360193811 -0.0226528890874 -0.83977097438 -0.0188040667519 0.00308416058092 0.155149407151 0 0.0707295062088 0 1.41459012 5.71542481 2.53259703 0.
2061 0.00802139554918 0.67238158936 -0.0258377379438 -0.865608712324 -0.0433184574494 -0.0402342968685 0.160808517481 0 0.0733516050171 0 1.4670321 5.9245296 2.62370737 0.
2062 -0.0958353007229 0.576546288637 -0.0239007945462 -0.88950950687 0.00306166733984 -0.0371726295287 0.161939868222 0 0.0731783012361 0 1.46356602 5.95587057 2.66284701 0.
2063 -0.155849335135 0.420696953502 -0.0338987986361 -0.923408305506 -0.0208125664501 -0.0579851959788 0.162775282845 0 0.07450858065 0 1.49017161 6.0008872 2.64800107 0.
2064 -0.144140633749 0.276556319753 -0.0239242823153 -0.947332587821 -0.00724980343872 -0.0652349994175 0.165137492768 0 0.0743472458482 0 1.48694492 6.06933347 2.72370741 0.
2065 -0.025540028353 0.2510162914 -0.000244124033754 -0.947576711855 0.0293170654092 -0.0359179340083 0.171626215614 0 0.0734340167493 0 1.46868033 6.25029672 2.94576597 0.
2066 -0.146593297521 0.104422993879 -0.0400572186039 -0.987633930459 0.00999147139526 -0.025926462613 0.171513997729 0 0.0769992852461 0 1.5399857 6.30040921 2.83544137 0.
2067 -0.157900999927 -0.0534780060482 -0.0804525006717 -1.06808643113 -0.0170988155259 -0.0430252781389 0.173203192762 0 0.08455086366 0 1.69101727 6.46435874 2.65956987 0.
2068 -0.165618653393 -0.219096659441 0.0222987227728 -1.04578770836 0.00989960129342 -0.0331256768455 0.174816852632 0 0.0735485755021 0 1.47097151 6.34773421 3.03804831 0.
2069 -0.084871091186 -0.303967750627 -0.0338478754027 -1.07963558376 -0.0337084566052 -0.0668341334507 0.179527106338 0 0.0802874290726 0 1.60574858 6.59012463 2.97719032 0.
2070 -0.00208554039585 -0.306053291023 -0.0439984609492 -1.12363404471 -0.0635697368935 -0.130403870344 0.185789630814 0 0.0851032573686 0 1.70206515 6.85023778 3.0205912 0.
