Timestamp dT0 sum(dT0) dT1 sum(dT1) dT2 sum(dT2) L0 L1N L1S L2 30S(Tg) 15S(Tg) 15N(Tg) 30N(Tg)
2035 0.2147 0.2147 0.0799 0.0799 0.035 0.035 0.0201 0 0 0 0. 0.602 0.602 0.
2036 0.104472327623 0.319172327623 0.0410714607209 0.120971460721 -0.0286508386056 0.00634916139435 0.0302648251525 0.00228531245309 0 0 0. 0.83938538 0.94222444 0.04570625
2037 0.031645314512 0.350817642135 -0.0209574939111 0.10001396681 -0.049384718583 -0.0430355571887 0.0362996288427 0.00182125519518 0 0 0. 1.03435121 1.11630769 0.0364251
2038 0.164983315996 0.515800958131 -0.0232682810033 0.0767456858067 0.00886300839912 -0.0341725487896 0.0457607256156 0.000173605750047 0 0 0. 1.3676136 1.37542585 0.00347212
2039 -0.0303945236021 0.485406434529 0.0102554329115 0.0870011187182 0.0339696756023 -0.000202873187322 0.0497328029474 0.00319418491978 0 0.003099094382 0.12396378 1.30318571 1.44692403 0.18784747
2040 -0.0195436202601 0.465862814269 0.0215228528911 0.108523971609 0.00427891769282 0.0040760445055 0.0560247841075 0.0057087052597 0 0 0. 1.50948237 1.7663741 0.11417411
2041 0.00445347403047 0.470316288299 -0.040516606719 0.06800736489 -0.0155603395898 -0.0114842950843 0.0613311437935 0 0.00227408923504 0 0.04548178 1.87404565 1.77171164 0.
2042 -0.122652099186 0.347664189113 -0.0207211651713 0.0472861997187 0.00751558476128 -0.00396871032302 0.0615462926742 0 5.85135214117e-05 0 0.00117027 1.84726648 1.84463337 0.
2043 0.0325979824863 0.380262171599 0.0345044030507 0.0817906027694 -0.0201798998741 -0.0241486101971 0.0697696265341 0.00497934352837 0 0 0. 1.94370849 2.16777895 0.09958687
2044 0.0408059870008 0.4210681586 -0.0919618088543 -0.0101712060849 -0.00909824937485 -0.0332468595719 0.0754522968645 0 0.0119167644572 0 0.23833529 2.44232037 1.90606597 0.
2045 -0.185617855038 0.235450303562 -0.121812430476 -0.131983636561 -0.0235191660453 -0.0567660256172 0.0726976480937 0 0.0195668107519 0 0.39133622 2.4744316 1.59392512 0.
2046 -0.124979617661 0.110470685901 -0.0682463347884 -0.200229971349 0.0545803876512 -0.00218563796604 0.0763059151202 0 0.0200835091266 0.016612675353 1.0661772 2.09204983 1.18829192 0.66450701
2047 0.0239546389128 0.134425324814 -0.000668057994531 -0.200898029344 0.00489878709482 0.00271314912878 0.0842554961933 0 0.0166271030447 0 0.33254206 2.77707143 2.02885179 0.
2048 0.0251976591844 0.159622983998 -0.120445774589 -0.321343803933 -0.119294192051 -0.116581042922 0.0895250749131 0 0.0349578641478 0 0.69915728 3.21012021 1.63701632 0.
2049 -0.196501260194 -0.0368782761961 -0.14520096065 -0.466544764583 0.00517759191428 -0.111403451008 0.0866577259126 0 0.0439290303521 0 0.87858061 3.25866723 1.28186087 0.
2050 -0.015087969588 -0.0519662457841 -0.110946847907 -0.57749161249 0.0263647239723 -0.0850387270357 0.094487193573 0 0.0512258699973 0 1.0245174 3.60300386 1.29783971 0.
2051 0.26067050332 0.208704257536 0.0589722946273 -0.518519317863 0.0180439272403 -0.0669947997954 0.109089558124 0 0.0388986699115 0 0.7779734 3.85616679 2.10572665 0.
2052 0.106641177413 0.315345434949 0.0255947565377 -0.492924561325 0.0271505147742 -0.0398442850212 0.113008069292 0 0.0390511118036 0 0.78102224 3.97600876 2.21870872 0.
2053 0.0677087547069 0.383054189656 -0.02452924602 -0.517453807345 0.120778060802 0.0809337757807 0.118320390453 0 0.0449358048593 0.0546851311319 3.08612134 2.58309485 0.56098363 2.18740525
2054 0.0150046809228 0.398058870579 -0.0444345283053 -0.56188833565 0.0365363109445 0.117470086725 0.12241620585 0 0.0494356431521 0.0404909330805 2.60835019 3.19929283 0.97468889 1.61963732
2055 0.0142274938149 0.412286364394 -0.0127208342764 -0.574609169926 -0.00385936657849 0.113610720147 0.127448060748 0 0.0481285511191 0.026437218708 2.02005977 3.75225353 1.58646873 1.05748875
2056 0.0984933754261 0.51077973982 0.0321832235665 -0.542425946359 -0.0663897470674 0.0472209730796 0.135578269438 0 0.0439961260308 0 0.87992252 4.72728997 2.7474643 0.
2057 -0.00421278274911 0.506566957071 0.00179615155569 -0.540629794803 -0.0408148475871 0.00640612549245 0.138407367104 0 0.0451707140316 0 0.90341428 4.82978172 2.79709959 0.
2058 0.0306632470143 0.537230204085 -0.0360719400243 -0.576701734827 0.000766117115411 0.00717224260786 0.144392450155 0 0.0513380827939 0 1.02676166 5.10184475 2.79163102 0.
