Timestamp dT0 sum(dT0) dT1 sum(dT1) dT2 sum(dT2) L0 L1N L1S L2 30S(Tg) 15S(Tg) 15N(Tg) 30N(Tg)
2045 0.40066426169 4.48455851338 -0.0228240274037 -0.139365370788 -0.0170671737085 -0.0570878127094 0.334957068073 0 0.0569126500757 0 1.138253 10.90240179 8.34133254 0.
2046 0.317873504109 4.80243201749 -0.0604530478298 -0.199818418618 -0.0284349629145 -0.0855227756239 0.344015179895 0 0.0664492369461 0 1.32898474 11.31719395 8.32697829 0.
2047 0.411819719865 5.21425173735 -0.0937010606189 -0.293519479237 -0.0225905150581 -0.108113290682 0.358026794078 0 0.0806362604847 0 1.61272521 11.95034773 8.32171601 0.
2048 0.274493431934 5.48874516928 -0.149709428925 -0.443228908162 -0.0835032512554 -0.191616541937 0.365293050374 0 0.0973818899838 0 1.9476378 12.41951986 8.03733481 0.
2049 0.135290660048 5.62403582933 -0.122998483121 -0.566227391283 -0.0274617619584 -0.219078303895 0.369977556289 0 0.10459654572 0 2.09193091 12.66827487 7.96143032 0.
2050 0.000227129620214 5.62426295895 -0.127210573099 -0.693437964382 -0.0617883738974 -0.280866677792 0.372266147715 0 0.113258919183 0 2.26517838 12.86686822 7.77021686 0.
2051 -0.079260682861 5.54500227609 -0.129150173277 -0.822588137659 0.00577428525594 -0.275092392536 0.374117147811 0 0.121677430391 0 2.43354861 13.04867589 7.57319152 0.
2052 0.10673653563 5.65173881172 -0.0974199591941 -0.920008096853 0.0601716550484 -0.214920737488 0.384230273073 0 0.129302382049 0 2.58604764 13.46644392 7.64783673 0.
2053 0.273604332889 5.92534314461 -0.0843856975249 -1.00439379438 -0.023316928449 -0.238237665937 0.397047010615 0 0.138705465159 0 2.7741093 13.9919923 7.75024636 0.
2054 0.0854372485319 6.01078039314 -0.0310996583457 -1.03549345273 0.00526820394512 -0.232969461992 0.399923152181 0 0.136094852685 0 2.72189705 14.03911736 7.91484898 0.
2055 0.235733823865 6.24651421701 0.065918878503 -0.969574574227 0.0131200622855 -0.219849399706 0.411743606047 0 0.127357843462 0 2.54715687 14.26267583 8.53157288 0.
2056 0.16354959683 6.41006381384 -0.0229985520991 -0.992573126326 -0.0497956987199 -0.269645098426 0.418171689875 0 0.136621110093 0 2.7324222 14.59446735 8.44651739 0.
2057 0.0786602437731 6.48872405761 0.0544857938558 -0.93808733247 0.0329577980671 -0.236687300359 0.422813794736 0 0.126626762215 0 2.53253524 14.58381528 8.88561098 0.
2058 0.195846344643 6.68457040225 -0.00479828823514 -0.942885620705 0.015234640567 -0.221452659792 0.43329838605 0 0.134316411577 0 2.68632823 15.01369776 8.96945923 0.
2059 0.131984827584 6.81655522983 0.0653394543296 -0.877546166375 0.0769543639382 -0.144498295854 0.439301140194 0 0.124738306942 0 2.49476614 15.05010881 9.436885 0.
2060 0.201472417286 7.01802764712 -0.00843146121213 -0.885977627587 -0.0387762170138 -0.183274512868 0.449015805882 0 0.133407429976 0 2.6681486 15.47158563 9.46825128 0.
2061 0.195314231962 7.21334187908 0.0745484849237 -0.811429142663 0.00626970655113 -0.177004806317 0.457233459097 0 0.123276316944 0 2.46552634 15.56614853 10.01871426 0.
2062 0.144404085768 7.35774596485 0.0927742509375 -0.718654891725 0.0590290558318 -0.117975750485 0.463700495752 0 0.115773485214 0 2.3154697 15.64761715 10.43781032 0.
2063 -0.0444726378545 7.313273327 0.0486026986201 -0.670052193105 -0.000465022294466 -0.118440772779 0.464186299998 0 0.11330467324 0 2.26609346 15.6251591 10.5264488 0.
2064 -0.0249578208194 7.28831550618 0.00839877570811 -0.661653417397 0.0226203434092 -0.0958204293698 0.46884279059 0 0.11564979734 0 2.31299595 15.80003068 10.5957898 0.
2065 -0.00272662277672 7.2855888834 0.0276273707552 -0.634026046642 0.00993945981745 -0.0858809695524 0.473955821878 0 0.112300009979 0 2.2460002 15.90317481 10.84967436 0.
2066 -0.0265278951184 7.25906098828 -0.0056052555552 -0.639631302197 -0.0159793927297 -0.101860362282 0.477790895675 0 0.114763990601 0 2.29527981 16.05518673 10.89080715 0.
2067 0.0706617953763 7.32972278366 0.044416158712 -0.595215143485 -0.0214074582529 -0.123267820535 0.485618675427 0 0.109188682452 0 2.18377365 16.2063905 11.29289979 0.
2068 -0.0649976737441 7.26472510992 0.101528492023 -0.493686651462 0.0611777409185 -0.0620900796165 0.486702747274 0 0.0954070154468 0 1.90814031 16.03218765 11.73887195 0.
2069 -0.0202413055272 7.24448380439 -0.0490868306066 -0.542773482069 -0.0522809271986 -0.114371006815 0.491907470482 0 0.110668900409 0 2.21337801 16.41725762 11.4371571 0.
2070 0.0559115063529 7.30039531074 0.00460359250241 -0.538169889567 -0.0472776415882 -0.161648648403 0.499080345066 0 0.107487749545 0 2.14975499 16.5847266 11.74777787 0.

